,CellID,datetime,internet,tweets,coverage,conditions,From Milan,To Milan,Days,Hours,dayofyear
56,4259,2013-11-01 09:20:00,127.39702108024021,2.0,0.0,0.0,270.7260446180824,553.3598591925175,4,9,305
57,4259,2013-11-01 09:30:00,124.23185128312376,0.0,0.0,0.0,478.7633475736753,261.78271552056344,4,9,305
58,4259,2013-11-01 09:40:00,155.3219973210206,0.0,0.0,0.0,330.3457830870284,99.89358420854524,4,9,305
59,4259,2013-11-01 09:50:00,129.1966711382685,0.0,0.0,0.0,52.0206224751385,271.6125553135165,4,9,305
60,4259,2013-11-01 10:00:00,138.5410419072039,0.0,0.0,0.0,363.7219069769044,137.49188695701952,4,10,305
61,4259,2013-11-01 10:10:00,148.81271945603638,1.0,0.0,0.0,355.88129347185827,165.67409994577213,4,10,305
62,4259,2013-11-01 10:20:00,127.95531948445722,1.0,0.0,0.0,106.13193930980438,167.65047756435877,4,10,305
63,4259,2013-11-01 10:30:00,146.5582101584565,0.0,0.0,0.0,271.9205238021598,268.5886737786824,4,10,305
64,4259,2013-11-01 10:40:00,134.6223944555855,0.0,0.0,0.0,212.51680323766914,127.28792794926676,4,10,305
65,4259,2013-11-01 10:50:00,131.6043303808146,0.0,0.0,0.0,448.1034723412753,247.4651758604665,4,10,305
66,4259,2013-11-01 11:00:00,134.81228525734542,0.0,0.0,0.0,508.8670621160742,158.86830949329575,4,11,305
67,4259,2013-11-01 11:10:00,164.8629358944966,0.0,0.0,0.0,151.76433950538473,339.4275522560245,4,11,305
68,4259,2013-11-01 11:20:00,243.9768361710996,2.0,0.0,0.0,376.3921011214826,168.18558999997194,4,11,305
69,4259,2013-11-01 11:30:00,197.25904472151092,0.0,0.0,0.0,234.95597493670167,169.68655187356248,4,11,305
70,4259,2013-11-01 11:40:00,159.16294690445818,2.0,0.0,0.0,207.78894294859248,263.486694274806,4,11,305
71,4259,2013-11-01 11:50:00,128.83872830478722,2.0,0.0,0.0,194.12887960451133,215.10440451265814,4,11,305
72,4259,2013-11-01 12:00:00,216.4077273438376,1.0,0.0,0.0,99.23421746008107,175.08331184969524,4,12,305
73,4259,2013-11-01 12:10:00,193.14416214789196,0.0,0.0,0.0,45.78226737387936,168.9803371038015,4,12,305
74,4259,2013-11-01 12:20:00,143.2356768924674,0.0,0.0,0.0,71.21299769214193,146.01442035986605,4,12,305
75,4259,2013-11-01 12:30:00,114.53249200057631,0.0,0.0,0.0,51.97394599526578,260.3272645789638,4,12,305
76,4259,2013-11-01 12:40:00,120.58582609745363,0.0,0.0,0.0,196.23930048915759,179.39054424974202,4,12,305
77,4259,2013-11-01 12:50:00,125.31390251267963,0.0,0.0,0.0,54.53211252933832,180.18529135357159,4,12,305
78,4259,2013-11-01 13:00:00,117.75185276947843,0.0,0.0,0.0,38.88454552415605,150.46009283138997,4,13,305
79,4259,2013-11-01 13:10:00,113.58755907047971,0.0,0.0,0.0,41.021916363556144,130.7551583281097,4,13,305
80,4259,2013-11-01 13:20:00,121.71275283858273,0.0,0.0,0.0,84.7231938579241,40.68028787000299,4,13,305
81,4259,2013-11-01 13:30:00,116.47088567482635,0.0,0.0,0.0,213.30849062538718,186.03840119751655,4,13,305
82,4259,2013-11-01 13:40:00,117.88758129800699,3.0,0.0,0.0,295.2138832810223,169.18658524198923,4,13,305
83,4259,2013-11-01 13:50:00,120.25159925034409,0.0,0.0,0.0,81.32808501875941,99.65501315475352,4,13,305
84,4259,2013-11-01 14:00:00,114.86604813698679,4.0,0.0,0.0,66.246398543631,58.1235972210322,4,14,305
85,4259,2013-11-01 14:10:00,118.04266885435398,1.0,0.0,0.0,90.19912477095767,109.43817646783378,4,14,305
86,4259,2013-11-01 14:20:00,110.9834132941674,1.0,0.0,0.0,57.07592549914216,63.59952813406574,4,14,305
87,4259,2013-11-01 14:30:00,122.92550427744236,1.0,0.0,0.0,211.3773679241747,126.11906163063742,4,14,305
88,4259,2013-11-01 14:40:00,152.9914260610019,0.0,0.0,0.0,173.57281703751272,269.58966902069966,4,14,305
89,4259,2013-11-01 14:50:00,124.44100154406885,0.0,0.0,0.0,91.33550036834042,418.2974684643612,4,14,305
90,4259,2013-11-01 15:00:00,130.8914992425729,0.0,0.0,0.0,74.80448238383582,59.96312787206423,4,15,305
91,4259,2013-11-01 15:10:00,127.37001291605637,1.0,0.0,0.0,49.43013302546194,151.46108807340727,4,15,305
92,4259,2013-11-01 15:20:00,113.0516547419882,0.0,0.0,0.0,358.0395601200405,156.81964252938835,4,15,305
93,4259,2013-11-01 15:30:00,118.13873147414871,4.0,0.0,0.0,172.77806993368313,116.28922183768442,4,15,305
94,4259,2013-11-01 15:40:00,126.83671198114357,0.0,0.0,0.0,209.20750636352804,114.49347949183746,4,15,305
95,4259,2013-11-01 15:50:00,120.98848481312821,0.0,0.0,0.0,191.76419701249884,141.76662863581967,4,15,305
96,4259,2013-11-01 16:00:00,101.65485360712131,0.0,0.0,0.0,138.62826255440226,97.47096583548068,4,16,305
97,4259,2013-11-01 16:10:00,175.0128317370433,0.0,0.0,0.0,126.88148581886306,144.35711808549624,4,16,305
98,4259,2013-11-01 16:20:00,114.21537429098473,0.0,0.0,0.0,174.36756414134237,243.70582009216065,4,16,305
99,4259,2013-11-01 16:30:00,179.52735604877319,1.0,0.0,0.0,141.76662863581967,319.92886589093195,4,16,305
100,4259,2013-11-01 16:40:00,134.1446022414044,1.0,0.0,0.0,394.4947772209761,145.7322325423133,4,16,305
101,4259,2013-11-01 16:50:00,113.56696083302276,0.0,0.0,0.0,158.7794378121605,397.4127094055796,4,16,305
102,4259,2013-11-01 17:00:00,104.10568402284677,1.0,0.0,0.0,206.27844813641008,378.88087022070357,4,17,305
103,4259,2013-11-01 17:10:00,118.38809017838892,0.0,0.0,0.0,127.5408525673272,238.3975924500965,4,17,305
104,4259,2013-11-01 17:20:00,112.47588155419577,1.0,0.0,0.0,59.96312787206423,116.28922183768442,4,17,305
105,4259,2013-11-01 17:30:00,120.7143396295375,2.0,0.0,0.0,230.7081832126553,393.0006969389655,4,17,305
106,4259,2013-11-01 17:40:00,146.45799445393416,0.0,0.0,0.0,277.4175183296181,299.12444331693297,4,17,305
107,4259,2013-11-01 17:50:00,131.8268969243158,0.0,0.0,0.0,387.5970553712527,146.06109683973872,4,17,305
108,4259,2013-11-01 18:00:00,135.68716533572484,2.0,0.0,0.0,108.5870484041155,159.61638011725262,4,18,305
109,4259,2013-11-01 18:10:00,144.57003296651334,1.0,0.0,0.0,89.06274917357489,115.54115121372752,4,18,305
110,4259,2013-11-01 18:20:00,123.12387244483459,0.0,0.0,0.0,114.16603675691046,134.0644552022508,4,18,305
111,4259,2013-11-01 18:30:00,146.65251025231603,0.0,0.0,0.0,252.14635966967037,201.96815602025163,4,18,305
112,4259,2013-11-01 18:40:00,163.54971962682174,1.0,0.0,0.0,58.123597221032206,62.22458148289125,4,18,305
113,4259,2013-11-01 18:50:00,132.9338261132858,0.0,0.0,0.0,126.88148581886306,169.58160026557113,4,18,305
114,4259,2013-11-01 19:00:00,129.97163423839496,0.0,0.0,0.0,109.4381764678338,217.64804594103785,4,19,305
115,4259,2013-11-01 19:10:00,191.49495664355453,0.0,0.0,0.0,149.66534572756035,188.1757720369167,4,19,305
116,4259,2013-11-01 19:20:00,158.69861981129552,0.0,0.0,0.0,327.48289477300784,114.54015597171016,4,19,305
117,4259,2013-11-01 19:30:00,130.09075936175105,1.0,0.0,0.0,139.2551385816199,64.31527584241861,4,19,305
118,4259,2013-11-01 19:40:00,146.00389095775031,0.0,0.0,0.0,225.7966279347273,108.64342936400419,4,19,305
119,4259,2013-11-01 19:50:00,150.4305668201699,0.0,0.0,0.0,74.14511563537165,90.45204938901809,4,19,305
120,4259,2013-11-01 20:00:00,130.3521805308402,0.0,0.0,0.0,102.19882612455733,187.03633672342218,4,20,305
121,4259,2013-11-01 20:10:00,128.70676529824541,0.0,0.0,0.0,70.21200245012459,55.326859633167935,4,20,305
122,4259,2013-11-01 20:20:00,135.2246922157151,0.0,0.0,0.0,121.21056606882108,41.81666346738575,4,20,305
123,4259,2013-11-01 20:30:00,169.45500919714416,1.0,0.0,0.0,109.63166040989385,20.40791801550549,4,20,305
124,4259,2013-11-01 20:40:00,145.3107440551321,0.0,0.0,0.0,90.73423720657084,5.101979503876374,4,20,305
125,4259,2013-11-01 20:50:00,138.9151330162247,0.0,0.0,0.0,227.39888633851416,58.21230109652492,4,20,305
126,4259,2013-11-01 21:00:00,125.20827717749958,0.0,0.0,0.0,78.57513573608021,0.0,4,21,305
127,4259,2013-11-01 21:10:00,156.72141624759786,1.0,0.0,0.0,44.32815352158557,35.29306083246217,4,21,305
128,4259,2013-11-01 21:20:00,134.35296377640384,1.0,0.0,0.0,153.39221077461963,39.226174017709205,4,21,305
129,4259,2013-11-01 21:30:00,118.26592003042265,1.0,0.0,0.0,51.97394599526578,50.17820364941884,4,21,305
130,4259,2013-11-01 21:40:00,115.3314561233782,1.0,0.0,0.0,129.96041122428005,114.49347949183748,4,21,305
131,4259,2013-11-01 21:50:00,129.29523670482658,0.0,0.0,0.0,164.25247681472484,50.17820364941884,4,21,305
132,4259,2013-11-01 22:00:00,148.98342118080416,0.0,0.0,0.0,150.74228064894268,77.45135279340109,4,22,305
133,4259,2013-11-01 22:10:00,252.16429313900625,1.0,0.0,0.0,0.0,154.04851780697214,4,22,305
134,4259,2013-11-01 22:20:00,126.964103919731,2.0,0.0,0.0,25.08910182470942,88.65630704317115,4,22,305
135,4259,2013-11-01 22:30:00,124.60719838992092,1.0,0.0,0.0,90.73423720657084,6.897721849723312,4,22,305
136,4259,2013-11-01 22:40:00,128.5251233331527,0.0,0.0,0.0,58.21230109652492,15.305938511629119,4,22,305
137,4259,2013-11-01 22:50:00,109.2323290699698,1.0,0.0,0.0,123.85743647838635,38.88454552415605,4,22,305
138,4259,2013-11-01 23:00:00,117.55045050660915,2.0,0.0,0.0,72.34937328952469,100.93819621432358,4,23,305
139,4259,2013-11-01 23:10:00,161.10259987331327,1.0,0.0,0.0,5.101979503876374,39.226174017709205,4,23,305
140,4259,2013-11-01 23:20:00,109.73728295558169,2.0,0.0,0.0,39.226174017709205,5.101979503876374,4,23,305
141,4259,2013-11-01 23:30:00,126.19126917218416,0.0,0.0,0.0,33.1231992718155,6.897721849723312,4,23,305
142,4259,2013-11-01 23:40:00,99.89384950985216,0.0,0.0,0.0,83.55432753929477,1.7957423458469388,4,23,305
143,4259,2013-11-01 23:50:00,104.57465861941314,1.0,0.0,0.0,39.226174017709205,39.226174017709205,4,23,305
144,4259,2013-11-02 00:00:00,113.71115460070715,0.0,0.0,0.0,0.0,0.0,5,0,306
145,4259,2013-11-02 00:10:00,114.3639851046331,1.0,0.0,0.0,90.73423720657084,15.305938511629119,5,0,306
146,4259,2013-11-02 00:20:00,91.84447782164972,0.0,0.0,0.0,0.0,44.32815352158557,5,0,306
147,4259,2013-11-02 00:30:00,96.27928060212015,1.0,0.0,0.0,0.0,1.7957423458469388,5,0,306
148,4259,2013-11-02 00:40:00,92.31804394925398,0.0,0.0,0.0,1.7957423458469388,0.0,5,0,306
149,4259,2013-11-02 00:50:00,96.92533471178221,1.0,0.0,0.0,44.32815352158558,0.0,5,0,306
150,4259,2013-11-02 01:00:00,97.80680229865752,1.0,0.0,0.0,33.1231992718155,36.71468396350937,5,1,306
151,4259,2013-11-02 01:10:00,87.33083344083825,0.0,0.0,0.0,0.0,0.0,5,1,306
152,4259,2013-11-02 01:20:00,88.92678510827206,0.0,0.0,0.0,0.0,0.0,5,1,306
153,4259,2013-11-02 01:30:00,84.4183833060493,0.0,0.0,0.0,33.1231992718155,42.81765870940309,5,1,306
154,4259,2013-11-02 01:40:00,85.97957050587999,1.0,0.0,0.0,1.7957423458469388,1.7957423458469388,5,1,306
155,4259,2013-11-02 01:50:00,81.18263323276291,0.0,0.0,0.0,0.0,0.0,5,1,306
156,4259,2013-11-02 02:00:00,115.74897772691591,0.0,0.0,0.0,92.52997955241776,0.0,5,2,306
157,4259,2013-11-02 02:10:00,82.11048224716203,0.0,0.0,0.0,5.101979503876374,0.0,5,2,306
158,4259,2013-11-02 02:20:00,83.14035319396547,0.0,0.0,0.0,5.387227037540817,0.0,5,2,306
159,4259,2013-11-02 02:30:00,75.67959787554379,1.0,0.0,0.0,0.0,0.0,5,2,306
160,4259,2013-11-02 02:40:00,85.02874871488125,3.0,0.0,0.0,0.0,0.0,5,2,306
161,4259,2013-11-02 02:50:00,75.1480576472478,2.0,0.0,0.0,0.0,1.7957423458469388,5,2,306
162,4259,2013-11-02 03:00:00,74.79385707428442,2.0,0.0,0.0,1.7957423458469388,0.0,5,3,306
163,4259,2013-11-02 03:10:00,74.14772468641705,1.0,0.0,0.0,0.0,0.0,5,3,306
164,4259,2013-11-02 03:20:00,73.72110430192261,0.0,0.0,0.0,0.0,0.0,5,3,306
165,4259,2013-11-02 03:30:00,74.656716669364,0.0,0.0,0.0,0.0,0.0,5,3,306
166,4259,2013-11-02 03:40:00,70.97249505529356,0.0,0.0,0.0,5.101979503876374,0.0,5,3,306
167,4259,2013-11-02 03:50:00,77.71239882548213,0.0,0.0,0.0,5.101979503876374,0.0,5,3,306
168,4259,2013-11-02 04:00:00,63.85951041490448,0.0,0.0,0.0,0.0,0.0,5,4,306
169,4259,2013-11-02 04:10:00,71.426335303579,0.0,0.0,0.0,0.0,0.0,5,4,306
170,4259,2013-11-02 04:20:00,68.48132819299107,1.0,0.0,0.0,0.0,0.0,5,4,306
171,4259,2013-11-02 04:30:00,62.40817012393794,0.0,0.0,0.0,0.0,0.0,5,4,306
172,4259,2013-11-02 04:40:00,74.2414226318311,0.0,0.0,0.0,0.0,0.0,5,4,306
173,4259,2013-11-02 04:50:00,71.20305764302398,0.0,0.0,0.0,0.0,0.0,5,4,306
174,4259,2013-11-02 05:00:00,70.76345272224292,0.0,0.0,0.0,0.0,0.0,5,5,306
175,4259,2013-11-02 05:10:00,76.0735324203077,0.0,0.0,0.0,0.0,0.0,5,5,306
176,4259,2013-11-02 05:20:00,74.80986906344346,0.0,0.0,0.0,0.0,0.0,5,5,306
177,4259,2013-11-02 05:30:00,75.00318461968554,0.0,0.0,0.0,39.226174017709205,0.0,5,5,306
178,4259,2013-11-02 05:40:00,75.3853561169263,0.0,0.0,0.0,90.73423720657084,0.0,5,5,306
179,4259,2013-11-02 05:50:00,71.02021299006539,0.0,0.0,0.0,0.0,0.0,5,5,306
180,4259,2013-11-02 06:00:00,74.23897130697863,0.0,0.0,0.0,0.0,0.0,5,6,306
181,4259,2013-11-02 06:10:00,80.46041383035899,0.0,0.0,0.0,79.24709513924802,0.0,5,6,306
182,4259,2013-11-02 06:20:00,83.90473362434813,0.0,0.0,0.0,1.7957423458469388,68.41626010427767,5,6,306
183,4259,2013-11-02 06:30:00,88.84843838986191,0.0,0.0,0.0,39.226174017709205,44.32815352158558,5,6,306
184,4259,2013-11-02 06:40:00,120.12957844258577,0.0,0.0,0.0,5.101979503876374,5.101979503876374,5,6,306
185,4259,2013-11-02 06:50:00,124.99500671633022,0.0,0.0,0.0,40.02092112153882,10.203959007752747,5,6,306
186,4259,2013-11-02 07:00:00,106.85648550470717,0.0,0.0,0.0,158.64099774068333,79.24709513924802,5,7,306
187,4259,2013-11-02 07:10:00,96.45504048177376,0.0,0.0,0.0,46.12389586743251,156.90469607083682,5,7,306
188,4259,2013-11-02 07:20:00,95.2446639776947,0.0,0.0,0.0,209.01402242146804,41.021916363556144,5,7,306
189,4259,2013-11-02 07:30:00,95.18216464214876,0.0,0.0,0.0,148.85783442760302,54.53211252933832,5,7,306
190,4259,2013-11-02 07:40:00,104.7252967889834,0.0,0.0,0.0,144.35711808549624,15.305938511629119,5,7,306
191,4259,2013-11-02 07:50:00,107.54976891213416,0.0,0.0,0.0,272.386406608564,43.98652502803242,5,7,306
192,4259,2013-11-02 08:00:00,131.68323001972348,0.0,0.0,0.0,121.06375860663381,184.4925237536184,5,8,306
193,4259,2013-11-02 08:10:00,116.39487089185982,0.0,0.0,0.0,114.73363991377019,102.45175074261776,5,8,306
194,4259,2013-11-02 08:20:00,303.50183349818263,0.0,0.0,0.0,134.94807398721568,259.67095754661136,5,8,306
195,4259,2013-11-02 08:30:00,114.64510660150476,0.0,0.0,0.0,161.17355140930783,129.47197526853955,5,8,306
196,4259,2013-11-02 08:40:00,140.76524749830386,0.0,0.0,0.0,95.9604710232982,234.71740388291,5,8,306
197,4259,2013-11-02 08:50:00,144.27769022139032,0.0,0.0,0.0,305.3486126595661,164.97128423918943,5,8,306
198,4259,2013-11-02 09:00:00,143.32227404864668,0.0,0.0,0.0,396.1762028258822,129.87858520458587,5,9,306
199,4259,2013-11-02 09:10:00,157.7460214491219,0.0,0.0,0.0,517.3964733747193,296.4326573370601,5,9,306
200,4259,2013-11-02 09:20:00,129.7117836884974,0.0,0.0,0.0,200.3435122727709,245.55494896803626,5,9,306
201,4259,2013-11-02 09:30:00,161.34495958417028,0.0,0.0,0.0,376.57579611033395,453.79677743501105,5,9,306
202,4259,2013-11-02 09:40:00,123.97514892875783,0.0,0.0,0.0,210.84225548856156,294.3965830278564,5,9,306
203,4259,2013-11-02 09:50:00,184.8854249468861,1.0,0.0,0.0,377.2661869678556,290.3153252911161,5,9,306
204,4259,2013-11-02 10:00:00,196.58101614876858,0.0,0.0,0.0,394.02275579540753,249.7268010127176,5,10,306
205,4259,2013-11-02 10:10:00,119.25074282722244,0.0,0.0,0.0,321.984410710638,261.4087641114063,5,10,306
206,4259,2013-11-02 10:20:00,137.0761641124507,0.0,0.0,0.0,566.3658442757921,317.1095751537313,5,10,306
207,4259,2013-11-02 10:30:00,142.59683422842463,0.0,0.0,0.0,269.47535227975885,235.3044812860533,5,10,306
208,4259,2013-11-02 10:40:00,131.82761806603747,0.0,0.0,0.0,501.3026656150591,391.7432945504861,5,10,306
209,4259,2013-11-02 10:50:00,153.83516944849956,0.0,0.0,0.0,314.08569361889715,338.86183953161316,5,10,306
210,4259,2013-11-02 11:00:00,149.00459436729474,1.0,0.0,0.0,207.37661447785968,216.19715961049835,5,11,306
211,4259,2013-11-02 11:10:00,142.22400374628847,0.0,0.0,0.0,636.9483156066719,427.5150868586728,5,11,306
212,4259,2013-11-02 11:20:00,147.30511409317702,0.0,0.0,0.0,174.74168335614206,572.2558608333419,5,11,306
213,4259,2013-11-02 11:30:00,164.7865908244053,0.0,0.0,0.0,214.9432397504205,182.58229686118807,5,11,306
214,4259,2013-11-02 11:40:00,142.27865110113575,0.0,0.0,0.0,391.17435430432033,314.08569361889715,5,11,306
215,4259,2013-11-02 11:50:00,134.88703131959815,1.0,0.0,0.0,206.53502308851478,214.89656327054792,5,11,306
216,4259,2013-11-02 12:00:00,118.82042621655,1.0,0.0,0.0,280.8155190792519,158.07356238946616,5,12,306
217,4259,2013-11-02 12:10:00,140.8805802134649,0.0,0.0,0.0,263.486694274806,195.91043619173206,5,12,306
218,4259,2013-11-02 12:20:00,122.98769223895037,0.0,0.0,0.0,200.63829648080875,111.60803802848045,5,12,306
219,4259,2013-11-02 12:30:00,125.14608729827015,0.0,0.0,0.0,259.2389025507596,303.1336639871876,5,12,306
220,4259,2013-11-02 12:40:00,118.36981105913604,1.0,0.0,0.0,33.78256602027967,171.77707469166583,5,12,306
221,4259,2013-11-02 12:50:00,113.68439503533337,0.0,0.0,0.0,137.45939623577297,74.51923485017137,5,12,306
222,4259,2013-11-02 13:00:00,115.97626310025629,0.0,0.0,0.0,202.25340355391603,149.8007260829258,5,13,306
223,4259,2013-11-02 13:10:00,126.40131824018276,0.0,0.0,0.0,55.98622638163211,86.14481698897134,5,13,306
224,4259,2013-11-02 13:20:00,145.015164627915,1.0,0.0,0.0,214.59473340106885,260.43338173483687,5,13,306
225,4259,2013-11-02 13:30:00,127.99537940453482,2.0,0.0,0.0,345.72401094397827,202.96915126226892,5,13,306
226,4259,2013-11-02 13:40:00,233.6193076431351,1.0,0.0,0.0,288.1724136852233,258.3847147709296,5,13,306
227,4259,2013-11-02 13:50:00,196.7902563366692,0.0,0.0,0.0,95.58635180849848,197.86717175839252,5,13,306
228,4259,2013-11-02 14:00:00,144.18278921087204,1.0,0.0,0.0,88.9415545768356,200.8317804228688,5,14,306
229,4259,2013-11-02 14:10:00,136.85861323201766,1.0,0.0,0.0,356.0166738272237,210.79700057118725,5,14,306
230,4259,2013-11-02 14:20:00,147.6176192150205,1.0,0.0,0.0,255.61359004851334,108.64342936400419,5,14,306
231,4259,2013-11-02 14:30:00,227.1080458748772,0.0,0.0,0.0,213.45529808757445,49.417540370758324,5,14,306
232,4259,2013-11-02 14:40:00,260.2652187338565,0.0,0.0,0.0,79.24709513924802,70.21200245012461,5,14,306
233,4259,2013-11-02 14:50:00,125.19833378375141,1.0,0.0,0.0,237.02247799327947,42.47603021584993,5,14,306
234,4259,2013-11-02 15:00:00,143.3495635583986,0.0,0.0,0.0,91.99486711680458,115.33490307553976,5,15,306
235,4259,2013-11-02 15:10:00,199.76372272831,1.0,0.0,0.0,168.6514728063761,176.20550168845185,5,15,306
236,4259,2013-11-02 15:20:00,148.22302447019248,1.0,0.0,0.0,154.70788455543632,144.731237300296,5,15,306
